id,speaker,cosine
1814,派蒙,0.5795302
1815,旅行者,0.7969816
1816,莫娜,1.0000001
1817,旅行者,1.0
1818,旅行者,0.875279
1819,莫娜,0.9814045
1820,旅行者,0.73999316
1821,旅行者,0.75670093
1822,莫娜,0.8821358
1823,莫娜,0.59487796
1824,派蒙,0.6190561
1825,莫娜,0.8540832
1826,旅行者,0.77640885
1827,旅行者,0.94724655
1828,派蒙,0.92065513
1829,派蒙,0.6862906
1830,旅行者,0.7676728
1831,派蒙,1.0
1832,旅行者,0.7510155
1833,派蒙,0.8878527
1834,莫娜,0.94868463
1835,派蒙,0.98341954
1836,莫娜,0.7054335
1837,派蒙,0.5571216
1838,莫娜,0.9245733
1839,莫娜,0.948886
1840,莫娜,0.54956025
1841,莫娜,0.8749111
1842,莫娜,0.8952911
1843,莫娜,0.7880351
1844,莫娜,0.98774683
1845,派蒙,0.60361433
1846,莫娜,0.31006473
1847,莫娜,0.96313506
1848,莫娜,0.7331637
1849,莫娜,0.780277
1850,莫娜,0.75190336
1851,莫娜,0.9788023
1852,莫娜,0.5469427
1853,派蒙,0.94553113
1854,旅行者,0.8169873
1855,旅行者,0.9999998
1856,莫娜,0.7726759
1857,莫娜,0.9613784
1858,莫娜,1.0
1859,旅行者,0.9962023
1860,莫娜,0.67499995
1861,旅行者,0.19026081
1862,莫娜,0.6414424
1863,莫娜,0.9594927
1864,莫娜,0.9821309
1865,旅行者,0.76715136
1866,旅行者,1.0
1867,莫娜,0.55472964
1868,莫娜,0.97869426
1869,莫娜,0.97955275
1870,莫娜,0.31521943
1871,莫娜,0.96436346
1872,派蒙,0.9651405
1873,派蒙,0.97906965
1887,派蒙,0.9754541
1888,派蒙,0.99999994
1889,旅行者,0.8590323
1890,旅行者,0.85690045
1891,香菱,0.9095845
1892,派蒙,0.75627685
1893,香菱,0.9465796
1894,香菱,0.92762625
1895,香菱,0.9999999
1896,香菱,0.90901756
1897,香菱,0.39033133
1898,香菱,0.18006903
1899,香菱,0.95169455
1900,香菱,0.22158715
1901,香菱,0.95258915
1902,派蒙,0.8438231
1903,香菱,0.7946105
1904,香菱,0.85305095
1905,香菱,0.5236099
1906,香菱,1.0000001
1907,派蒙,0.8809049
1908,派蒙,0.9737135
1909,香菱,0.42397994
1910,香菱,0.64782536
1911,派蒙,0.6325214
1912,派蒙,0.8058368
1913,香菱,0.94360214
1914,派蒙,0.93399644
1915,香菱,0.9818671
1916,香菱,0.32812604
1917,香菱,0.81029147
1918,香菱,0.93126035
1919,香菱,0.9934702
1920,派蒙,0.8773708
1921,派蒙,0.9407095
1922,派蒙,0.8719481
1923,派蒙,0.8702551
1924,派蒙,0.8778541
1925,派蒙,0.54185224
1926,烟绯,0.6782617
1927,派蒙,0.9377811
1928,小昭,0.6782617
1929,芷巧,0.9615376
1930,克罗索,0.69777775
1931,派蒙,0.97143364
1932,申鹤,0.93182737
1933,托克,0.96869105
1934,托克,0.9077867
1935,托克,1.0000002
1936,吴老二,0.95323
1937,「公子」,0.90619254
1944,托克,0.78842974
1945,「公子」,0.9841868
1947,托克,0.9196663
1949,托克,0.94197893
1967,托克,0.9339866
1973,托克,0.88927144
1974,常丰,0.27723265
1975,安顺,0.9121197
1976,乐明,0.7791501
1977,理正,0.37979543
1978,老郑,0.60849273
1979,阿亮,0.5945438
1980,常丰,1.0
1981,安顺,0.99999994
1982,乐明,1.0000001
1983,理正,1.0000001
1984,老郑,0.99999976
1985,阿亮,1.0
1986,刻晴,1.0000001
1987,刻晴,0.9999998
1988,常丰,1.0
1989,安顺,0.99999994
1990,乐明,1.0000001
1991,理正,1.0000001
1992,老郑,0.99999976
1993,阿亮,1.0
1994,北斗,0.9687784
1996,钟离,0.90747
1997,钟离,0.8063828
2000,钟离,1.0000002
2001,钟离,0.38793918
2002,钟离,0.7878288
2003,钟离,0.89048404
2007,钟离,0.92077184
2010,钟离,0.16916367
2011,钟离,0.7283329
2012,派蒙,0.77248424
2013,魈,0.822955
2014,甘雨,0.7402643
2015,派蒙,0.8429775
2016,阿贝多,0.13856748
2017,派蒙,0.97229445
2018,派蒙,0.9673074
2019,魈,0.7826085
2020,派蒙,0.9626604
2021,派蒙,0.29675758
2022,男性信众,0.9999999
2023,女性信众,0.9812472
2024,商人信众,0.95524776
2025,聪子,0.99999994
2026,胡桃,0.6916463
2027,矿工,0.92324215
2028,观察矿工,0.5089179
2034,钟离,0.84274733
2036,派蒙,0.7733339
2038,派蒙,0.8570975
2040,钟离,0.99999994
2041,钟离,0.5547119
2043,派蒙,0.9999999
2044,派蒙,0.3901494
2045,钟离,0.51786816
2046,钟离,0.4994264
2047,钟离,0.72599304
2049,钟离,0.74537915
2051,派蒙,0.76918066
2070,派蒙,0.7885537
2096,派蒙,0.7865426
2097,派蒙,0.5137892
2098,派蒙,0.8358643
2099,派蒙,0.7514014
2100,派蒙,0.22111331
2101,派蒙,0.25604305
2102,派蒙,0.30801606
2103,派蒙,0.9662403
2104,行秋,0.45624578
2105,行秋,0.79052174
2106,派蒙,0.78510284
2107,派蒙,0.9304719
2108,旅行者,0.87923545
2109,行秋,0.93695855
2110,派蒙,0.86680937
2111,行秋,0.85774934
2112,行秋,0.86444044
2113,派蒙,0.4162072
2114,旅行者,0.950215
2115,旅行者,0.85169935
2116,行秋,0.8618174
2117,派蒙,0.55769956
2118,行秋,0.98638934
2119,行秋,0.99999994
2120,派蒙,0.81168044
2121,行秋,0.7213346
2122,旅行者,0.5494797
2123,行秋,0.3112858
2124,旅行者,0.4779254
2125,行秋,0.87274116
2126,神里绫华,0.95091367
2127,神里绫华,0.74162614
2128,神里绫华,0.7785065
2129,神里绫华,0.9287308
2130,神里绫华,0.99251074
2131,神里绫华,0.976684
2132,神里绫华,0.9615217
2133,旅行者,0.9569036
2134,神里绫华,1.0
2135,旅行者,0.7934079
2136,旅行者,0.9109224
2138,神里绫华,0.9570426
2139,神里绫华,0.9638032
2140,神里绫华,0.88042945
2141,神里绫华,0.9294174
2142,旅行者,0.9774929
2143,旅行者,0.9301158
2144,旅行者,0.8658718
2146,神里绫华,0.91323274
2147,珊瑚,0.7672233
2148,珊瑚,0.702887
2149,朔次郎,0.72071743
2150,朔次郎,0.63440657
2151,耕一,0.8108114
2152,耕一,0.35437173
2153,派蒙,0.3682608
2154,耕一,0.7966315
2155,宵宫,0.8377078
2156,耕一,0.8346957
2162,朔次郎,0.9999999
2166,派蒙,0.94055736
2177,影,0.7118366
2178,影,0.75713676
2179,影,0.6823395
2180,九条镰治,0.659469
2181,影,1.0
2182,影,0.51966965
2183,八重神子,0.9501938
2184,旅行者,1.0
2185,八重神子,0.68939304
2186,八重神子,0.9885275
2187,旅行者,0.9999999
2188,八重神子,0.9347617
2189,八重神子,0.31377056
2190,八重神子,0.86065066
2191,旅行者,1.0
2192,八重神子,0.4942568
2193,八重神子,0.90307605
2194,八重神子,0.64667386
2195,传次郎,1.0000001
2196,传次郎,0.92528886
2197,传次郎,0.97763914
2198,传次郎,0.41221875
2199,传次郎,0.6526983
2200,旅行者,0.9169643
2201,传次郎,0.90026236
2202,传次郎,0.7328992
2203,传次郎,0.78957134
2204,传次郎,0.761444
2205,传次郎,0.9893155
2206,派蒙,0.84478676
2207,有泽,0.9065436
2208,有泽,0.88057923
2209,旅行者,0.9169643
2210,有泽,0.4855188
2211,有泽,0.83241564
2212,有泽,0.98418105
2213,有泽,0.7425569
2214,派蒙,0.9518396
2215,嘉久,0.7732153
2216,恒雄,0.89493275
2217,嘉久,0.5506593
2218,恒雄,0.92903197
2219,嘉久,0.98273796
2220,恒雄,0.98000234
2221,派蒙,0.8651072
2222,嘉久,1.0000001
2223,旅行者,0.49360776
2224,旅行者,0.67544377
2225,嘉久,0.94550246
2226,恒雄,0.87363684
2227,嘉久,0.8481078
2228,嘉久,0.9786341
2229,恒雄,0.85347205
2230,派蒙,0.8108737
2231,松田（废弃）,0.9268988
2232,成濑,1.0000002
2233,内村,0.8639134
2234,内村,0.8401737
2236,珊瑚宫心海,0.76803863
2237,派蒙,0.94694376
2238,派蒙,0.7397407
2239,松田（废弃）,0.5258987
2240,松田（废弃）,0.80931246
2241,成濑,1.0000001
2242,珊瑚宫心海,0.96101177
2243,珊瑚宫心海,0.9610282
2244,珊瑚宫心海,0.6735907
2245,珊瑚宫心海,0.81748265
2246,珊瑚宫心海,0.98334813
2247,成濑,1.0
2248,成濑,0.85652006
2249,成濑,0.95199203
2250,内村,0.32158417
2251,旅行者,1.0
2252,旅行者,0.9038004
2253,内村,0.7380864
2254,内村,0.9485383
2255,成濑,0.8855617
2256,成濑,0.9175525
2257,派蒙,0.85414374
2258,派蒙,0.933825
2259,派蒙,0.79094326
2260,珊瑚宫心海,0.8181583
2261,珊瑚宫心海,0.7540666
2262,珊瑚宫心海,0.80317104
2263,珊瑚宫心海,0.96861
2264,珊瑚宫心海,0.32257995
2265,珊瑚宫心海,0.8583064
2266,成濑,0.98299295
2267,珊瑚宫心海,0.85921484
2268,珊瑚宫心海,0.72900647
2269,成濑,0.7357813
2270,珊瑚宫心海,0.97024524
2271,松田（废弃）,0.89231217
2272,珊瑚宫心海,0.69289595
2273,旅行者,0.99999994
2274,珊瑚宫心海,0.83761495
2275,珊瑚宫心海,0.9942787
2277,珊瑚宫心海,0.85761356
2278,珊瑚宫心海,0.76273155
2279,旅行者,1.0
2280,旅行者,0.9704347
2287,旅行者,1.0
2300,旅行者,0.92343247
2301,旅行者,0.97610664
2316,杉本,1.0
2317,杉本,1.0
2318,派蒙,0.96399987
2319,鬼婆婆,0.97252613
2320,鬼婆婆,0.967902
2321,派蒙,0.9403529
2322,派蒙,0.8209952
2323,气泡A,0.99999994
2324,气泡B,0.5955943
2325,气泡C,0.9340721
2326,气泡D,0.9999998
2327,气泡E,0.9999999
2328,响太,0.98243695
2329,大助,0.99065965
2330,哲夫,0.996219
2331,哲夫,0.96986735
2332,派蒙,0.9930533
2333,派蒙,0.53996766
2334,八重神子,0.96066654
2335,八重神子,0.51511663
2336,派蒙,0.87166834
2337,派蒙,0.9603374
2338,派蒙,0.9348205
2339,派蒙,0.97573006
2340,派蒙,0.88262975
2341,旅行者,0.52656394
2342,派蒙,0.47197098
2343,派蒙,0.79660547
2344,托马,0.75558573
2345,托马,0.9370876
2346,派蒙,0.9455364
2349,托马,0.7585808
2350,托马,0.69324636
2355,神里绫人,0.9182951
2357,神里绫人,0.75206155
2358,神里绫人,0.9247998
2359,九条镰治,0.5916228
2360,天目十五,0.8820819
2361,枫原万叶,0.8582002
2362,天目十五,0.635301
2363,天目十五,0.6041428
2364,天目十五,0.7692987
2365,枫原万叶,0.8292446
2366,枫原万叶,0.74795365
2367,天目十五,0.74868995
2368,天目十五,0.8762497
2369,枫原万叶,0.43665788
2370,枫原万叶,0.39070624
2371,枫原万叶,0.26489788
2372,天目十五,0.7029737
2373,天目十五,0.35712397
2374,天目十五,0.4851871
2375,派蒙,0.22787847
2376,天目十五,0.58449197
2377,天目十五,0.74059427
2379,天目十五,0.08827269
2380,枫原万叶,0.58527035
2381,天目十五,0.77477205
2382,天目十五,0.31538266
2383,天目十五,0.44903928
2384,枫原万叶,0.3617056
2385,枫原万叶,0.5291522
2386,天目十五,0.8090228
2387,天目十五,0.83397794
2388,枫原万叶,0.7893113
2389,天目十五,0.5907485
2390,天目十五,0.92210096
2391,天目十五,0.2522446
2392,天目十五,0.5891581
2393,枫原万叶,0.79826796
2394,派蒙,0.8648661
2395,旅行者,0.44454774
2396,枫原万叶,0.65367043
2397,枫原万叶,0.6154512
2398,派蒙,0.75420463
2399,枫原万叶,0.66956997
2400,派蒙,0.428516
2401,枫原万叶,0.26039946
2402,派蒙,0.9393477
2403,派蒙,0.51458335
2404,旅行者,0.9009106
2405,旅行者,0.3148567
2406,枫原万叶,0.8331467
2407,枫原万叶,0.6687206
2408,枫原万叶,0.04536222
2409,旅行者,0.6893134
2410,旅行者,0.74157417
2411,枫原万叶,0.37617034
2412,枫原万叶,0.5383717
2413,枫原万叶,0.6906445
2414,枫原万叶,0.4493677
2415,派蒙,0.73719907
2416,村山,0.20388708
2417,派蒙,0.8458868
2418,旅行者,0.27467382
2419,派蒙,0.0078960415
2420,枫原万叶,0.8079452
2421,枫原万叶,0.5040735
2423,阿娜耶,0.5080709
2424,旅行者,0.75130856
2425,奥泰巴,0.26757124
2426,派蒙,0.6728862
2427,旅行者,0.2797334
2428,纳比尔,0.913393
2429,纳比尔,0.61467576
2430,纳比尔,0.8566246
2431,派蒙,0.8837029
2432,旅行者,0.5869411
2433,旅行者,0.78893566
2434,旅行者,0.3801434
2435,旅行者,0.11447244
2436,旅行者,0.7172971
2437,旅行者,0.7897831
2438,旅行者,0.4356481
2439,旅行者,0.6069712
2440,旅行者,0.43186942
2441,旅行者,0.78264165
2442,旅行者,0.45606297
2443,旅行者,0.35866025
2444,旅行者,0.63604236
2445,旅行者,0.48383737
2446,旅行者,0.9361371
2447,旅行者,0.6982538
2448,旅行者,0.31273863
2449,旅行者,0.35162407
2450,旅行者,0.6627999
2451,旅行者,0.5201126
2452,旅行者,0.9268253
2453,旅行者,0.9999998
2454,旅行者,1.0
2455,旅行者,0.89397454
2498,重云,0.044033572
2499,重云,0.044033572
2500,重云,0.72804034
2502,裕明,0.7972035
2503,五郎,0.36507797
2504,五郎,0.7213005
2505,五郎,0.85044307
2506,五郎,0.57484645
2507,旅行者,0.6607324
2508,旅行者,0.8845516
2509,旅行者,0.8650206
2510,旅行者,0.82427835
2511,旅行者,0.2987159
2512,旅行者,0.9212972
2513,旅行者,0.87006736
2514,旅行者,0.7105526
2515,旅行者,0.93155116
2516,旅行者,0.99537367
2517,旅行者,0.7403259
2518,旅行者,0.969808
2520,云堇,0.778415
2521,旅行者,0.4450935
2522,旅行者,0.5114389
2523,小昭,0.7058568
2524,关宏,0.5585624
2525,昌虎,0.74289703
2526,范二爷,0.47790688
2527,旅行者,0.9706745
2528,旅行者,0.68174183
2529,旅行者,0.8445338
2530,博易,0.59639657
2531,云堇,0.46519262
2532,云堇,0.9366204
2533,博易,0.8413859
2534,云堇,0.37829852
2535,旅行者,0.8645249
2536,旅行者,0.8026561
2537,旅行者,0.77239054
2538,旅行者,-0.02214092
2539,旅行者,0.7662836
2540,旅行者,0.2951568
2541,罗伊斯,0.84047186
2545,旅行者,0.28807083
2547,旅行者,0.28807083
2551,云堇,0.97369784
2552,旅行者,0.45344788
2553,旅行者,0.48584312
2554,旅行者,0.61566114
2555,旅行者,0.51918143
2556,旅行者,0.3835884
2557,旅行者,0.8632967
2560,旅行者,0.0009666309
2562,旅行者,0.43605995
2563,旅行者,0.6333089
2564,旅行者,0.3957354
2565,旅行者,0.71057045
2566,旅行者,0.6614058
2567,旅行者,0.69062185
2568,旅行者,0.23858464
2569,旅行者,0.59366167
2570,旅行者,0.8873266
2571,旅行者,0.9769669
2572,旅行者,0.8530481
2573,旅行者,0.8772799
2574,旅行者,0.911017
2575,旅行者,0.88266927
2576,旅行者,0.32190728
2577,旅行者,0.52433467
2578,旅行者,0.51295656
2580,旅行者,0.8301657
2581,旅行者,0.8567959
2582,旅行者,0.96478003
2583,旅行者,0.92044926
2584,旅行者,0.9539041
2585,旅行者,0.9139258
2586,旅行者,0.98121583
2587,旅行者,0.85553145
2588,旅行者,0.36450997
2589,旅行者,1.0
2590,旅行者,1.0
2591,旅行者,0.07007575
2592,旅行者,0.5731158
2593,旅行者,0.91193223
2594,旅行者,0.81981397
2595,旅行者,0.8584283
2596,旅行者,0.8129731
2597,旅行者,0.5867392
2598,旅行者,0.91193223
2599,旅行者,0.81981397
2600,旅行者,0.8584283
2601,旅行者,0.8129731
2602,旅行者,0.5867392
2603,旅行者,0.91193223
2604,旅行者,0.81981397
2605,旅行者,0.8129731
2606,旅行者,0.8584283
2607,旅行者,0.5867392
2608,旅行者,0.91193223
2609,旅行者,0.5867392
2610,旅行者,0.8689244
2611,旅行者,0.91116756
2612,旅行者,0.9128281
2613,旅行者,0.68932235
2614,旅行者,0.9117804
2615,旅行者,0.5867392
2616,旅行者,0.91116756
2617,旅行者,0.9128281
2618,旅行者,0.68932235
2619,旅行者,0.9117804
2620,旅行者,0.5867392
2621,旅行者,0.91116756
2622,旅行者,0.9128281
2623,旅行者,0.9117804
2624,旅行者,0.68932235
2625,旅行者,0.5867392
2626,旅行者,0.91116756
2627,旅行者,0.98009986
2628,旅行者,0.9485059
2629,旅行者,0.40818417
2630,旅行者,0.98009986
2631,旅行者,0.7994369
2632,旅行者,0.4781435
2633,旅行者,0.9384463
2634,旅行者,0.7994369
2635,旅行者,0.4781435
2636,旅行者,0.9384463
2637,旅行者,0.4781435
2638,旅行者,0.7994369
2639,旅行者,0.75097185
2640,旅行者,0.32590717
2641,旅行者,0.85119236
2642,旅行者,0.32590717
2643,旅行者,0.88637596
2644,旅行者,0.94715
2645,旅行者,0.34830195
2646,旅行者,0.90174633
2647,旅行者,0.8119961
2648,旅行者,0.7717127
2649,旅行者,0.6573614
2650,旅行者,0.88312197
2651,旅行者,0.9246911
2652,旅行者,0.8838867
2653,旅行者,0.6573614
2654,旅行者,0.88312197
2655,旅行者,0.9246911
2656,旅行者,0.8838867
2657,旅行者,0.007957984
2658,旅行者,0.51530623
2659,户田,0.7955404
2660,宏达,0.7716353
2661,小春,0.7505291
2662,高志,0.87239885
2663,昌信,0.943356
2665,旅行者,0.57258296
2666,旅行者,0.61632216
2667,桂一,0.7529963
2668,托马,1.0000002
2669,托马,0.7665846
2672,旅行者,0.86479443
2673,旅行者,0.92891794
2675,旅行者,0.8463011
2676,凝光,0.9747394
2677,凝光,0.9283615
2678,凝光,0.8962933
2679,旅行者,0.7608801
2680,旅行者,0.64425164
2681,凝光,0.9307062
2682,凝光,0.8862716
2684,凝光,0.81402934
2685,凝光,0.956823
2686,凝光,0.87966317
2687,凝光,0.8959942
2688,旅行者,0.58568025
2689,旅行者,0.59094
2690,凝光,0.80940515
2691,凝光,0.7836558
2692,凝光,0.8097227
2693,凝光,0.9647251
2694,旅行者,0.9520135
2695,旅行者,0.8688865
2696,旅行者,0.908007
2697,星稀,1.0
2698,凝光,0.9999999
2699,凝光,0.84474605
2700,凝光,0.77447337
2701,旅行者,0.9474427
2703,旅行者,0.79710025
2704,旅行者,0.9381242
2705,旅行者,1.0
2706,旅行者,1.0
2707,旅行者,0.99999994
2708,旅行者,0.89328754
2709,旅行者,0.9999998
2710,旅行者,1.0000001
2711,旅行者,0.8910497
2712,旅行者,0.44322383
2713,蓝川丞,0.88683414
2714,奏太,0.38928604
2715,由真,0.7363119
2716,瑛太,0.688509
2717,久岐忍,0.7707287
2718,旅行者,0.7651392
2719,旅行者,0.8815377
2720,阿守,0.24588358
2721,奏太,0.30057818
2722,元太,0.24588358
2723,蓝川丞,0.6801164
2724,久岐忍,0.9178643
2725,久岐忍,0.7123028
2726,旅行者,0.7975633
2727,久岐忍,0.8059126
2728,麻美,0.94556385
2729,麻美,0.85460544
2730,旅行者,0.8804932
2731,久岐忍,0.8407223
2732,旅行者,0.808938
2733,旅行者,0.5907917
2734,旅行者,0.5907917
2735,旅行者,0.808938
2736,旅行者,0.92050856
2737,旅行者,0.5907917
2738,旅行者,0.5907917
2739,旅行者,0.92050856
2740,旅行者,0.92050856
2741,旅行者,0.808938
2742,旅行者,0.808938
2743,旅行者,0.92050856
2744,旅行者,0.5809463
2745,旅行者,0.5809463
2748,旅行者,0.85133123
2749,旅行者,0.91983783
2750,旅行者,0.8500548
2751,旅行者,0.83979523
2752,旅行者,0.9482101
2753,旅行者,0.94763327
2754,派蒙,0.91627485
2755,派蒙,0.62840235
2756,派蒙,0.40686572
2757,派蒙,0.7466074
2758,派蒙,0.90642226
2759,派蒙,0.8629231
2760,派蒙,0.5975951
2761,派蒙,0.816234
2762,派蒙,0.879763
2763,派蒙,0.7789154
2764,派蒙,0.97027934
2765,派蒙,1.0
2766,派蒙,0.8688386
2767,派蒙,0.8802365
2768,派蒙,0.9768586
2769,派蒙,0.9278259
2770,旅行者,0.95114696
2771,派蒙,0.816234
2772,派蒙,0.879763
2773,派蒙,0.40686572
2774,派蒙,0.7466074
2775,派蒙,0.90642226
2776,派蒙,0.8629231
2777,派蒙,0.5975951
2778,安娜,0.7865181
2779,安娜,0.56502837
2780,安娜,0.9157729
2781,安娜,0.65900195
2782,安娜,0.64453185
2783,安娜,0.56502837
2784,安娜,0.9157729
2785,安娜,0.65900195
2786,安娜,0.64453185
2787,安娜,0.56502837
2788,安娜,0.9157729
2789,安娜,0.58405775
2790,安娜,0.24894524
2791,派蒙,0.67434424
2792,派蒙,0.4028083
2793,派蒙,0.86597145
2794,派蒙,0.83551246
2795,派蒙,0.4005215
2796,派蒙,0.6839815
2797,派蒙,0.8891661
2798,派蒙,0.9064791
2799,派蒙,0.67266726
2800,昆恩,0.88835937
2801,宁禄,0.9187162
2802,昆恩,0.5816121
2803,宁禄,0.9638773
2804,昆恩,0.8976328
2805,宁禄,0.72676396
2806,派蒙,0.23823671
2807,派蒙,0.7466074
2808,派蒙,0.7816436
2809,派蒙,0.77150273
2810,派蒙,0.5281378
2811,派蒙,0.540944
2812,派蒙,0.5329114
2813,派蒙,0.77147937
2814,派蒙,0.8052079
2815,派蒙,1.0
2816,派蒙,0.5561189
2817,派蒙,0.76395553
2818,派蒙,0.51790476
2819,派蒙,0.8967248
2820,派蒙,0.77147937
2821,派蒙,0.8052079
2822,派蒙,1.0
2823,派蒙,0.5561189
2824,派蒙,0.76395553
2825,派蒙,0.51790476
2826,派蒙,0.8967248
2827,害怕的舒特,0.823313
2828,派蒙,0.79768395
2829,派蒙,0.8231939
2830,派蒙,0.23823671
2831,派蒙,0.7466074
2832,派蒙,0.7816436
2833,派蒙,0.77150273
2834,派蒙,0.5281378
2835,派蒙,0.87011683
2836,查尔斯,0.8738312
2837,查尔斯,0.6161655
2838,查尔斯,0.9686643
2839,查尔斯,0.8622497
2840,吉丽安娜,0.8641337
2841,吉丽安娜,0.78222454
2842,派蒙,0.7692621
2843,派蒙,0.75621116
2844,派蒙,0.862164
2845,派蒙,0.9689803
2846,派蒙,0.7975926
2847,派蒙,0.87701946
2848,派蒙,0.7941112
2849,派蒙,0.90183127
2850,派蒙,0.7353261
2851,派蒙,0.9013761
2852,派蒙,0.85723084
2853,派蒙,0.9652349
2854,派蒙,0.19782858
2855,派蒙,0.9389339
2856,派蒙,0.95713764
2857,派蒙,0.626156
2858,派蒙,0.7236683
2859,派蒙,0.92618734
2860,派蒙,0.9599453
2861,派蒙,0.83719194
2862,派蒙,0.4247035
2863,派蒙,0.45925224
2864,派蒙,0.9476637
2865,派蒙,0.3071187
2866,派蒙,0.5392148
2867,艾琳,0.9213904
2868,旅行者,0.7854693
2869,旅行者,0.7513063
2870,艾琳,0.75808823
2871,艾琳,0.3108024
2872,艾琳,0.75853276
2873,艾琳,0.98074764
2874,艾琳,0.5516825
2875,派蒙,0.8829106
2876,迪卢克,0.87198234
2877,迪卢克,0.6880106
2878,迪卢克,0.70782435
2880,「胆小」的守卫,0.75186986
2881,旅行者,0.8294475
2882,「胆小」的守卫,0.86310554
2883,「胆小」的守卫,0.7570931
2884,「胆小」的守卫,0.83800507
2885,「胆小」的守卫,1.0000001
2886,旅行者,0.9067396
2887,「胆小」的守卫,1.0
2890,「胆小」的守卫,0.98613274
2891,旅行者,0.8832754
2892,「贪婪」的守卫,0.9999999
2893,「贪婪」的守卫,0.9269039
2895,「贪婪」的守卫,0.86310554
2896,「贪婪」的守卫,0.96951693
2897,派蒙,0.97506887
2898,旅行者,0.8832754
2899,派蒙,0.9999999
2900,旅行者,0.9803162
2901,派蒙,0.93386173
2902,旅行者,0.0815012
2903,派蒙,0.99999994
2904,旅行者,0.91664505
2905,派蒙,0.7258625
2906,旅行者,0.7007319
2907,派蒙,1.0000002
2908,派蒙,0.98662925
2909,旅行者,0.7413176
2910,派蒙,0.8704117
2911,旅行者,0.9855982
2913,旅行者,0.7494705
2914,派蒙,0.86310554
2915,派蒙,0.7641485
2916,旅行者,0.8528609
2917,旅行者,0.70000553
2918,派蒙,0.9999999
2920,派蒙,0.99999994
2921,派蒙,1.0
